gene	gene_class	nonsyn_abnormal_n	nonsyn_abnormal_rate	nonsyn_normal_n	nonsyn_normal_rate	nonsyn_control_n	nonsyn_control_rate	nonsyn_rate_ab_minus_normal	nonsyn_rate_ab_minus_control	rare_abnormal_n	rare_abnormal_rate	rare_normal_n	rare_normal_rate	rare_control_n	rare_control_rate	rare_rate_ab_minus_normal	rare_rate_ab_minus_control
TYW5	rna_modification	11	0.23404255319148937	70	0.15625	40	0.26143790849673204	0.07779255319148937	-0.027395355305242675	0	0.0	1	0.002232142857142857	0	0.0	-0.002232142857142857	0.0
YTHDC1	rna_modification	11	0.23404255319148937	87	0.19419642857142858	38	0.24836601307189543	0.03984612462006079	-0.014323459880406064	1	0.02127659574468085	0	0.0	0	0.0	0.02127659574468085	0.02127659574468085
APOBEC3G	dna_modification	10	0.2127659574468085	77	0.171875	17	0.1111111111111111	0.04089095744680851	0.10165484633569741	1	0.02127659574468085	7	0.015625	1	0.006535947712418301	0.0056515957446808505	0.014740648032262549
DPPA3	histone_read	10	0.2127659574468085	144	0.32142857142857145	35	0.22875816993464052	-0.10866261398176294	-0.015992212487832003	0	0.0	2	0.004464285714285714	0	0.0	-0.004464285714285714	0.0
HDGF	chromatin_remodeling	10	0.2127659574468085	59	0.13169642857142858	25	0.16339869281045752	0.08106952887537994	0.049367264636350994	1	0.02127659574468085	1	0.002232142857142857	0	0.0	0.019044452887537994	0.02127659574468085
KMT2D	histone_write	10	0.2127659574468085	100	0.22321428571428573	29	0.1895424836601307	-0.010448328267477214	0.0232234737866778	10	0.2127659574468085	100	0.22321428571428573	28	0.1830065359477124	-0.010448328267477214	0.029759421499096106
PRMT6	histone_write	10	0.2127659574468085	99	0.22098214285714285	29	0.1895424836601307	-0.008216185410334337	0.0232234737866778	0	0.0	1	0.002232142857142857	1	0.006535947712418301	-0.002232142857142857	-0.006535947712418301
SCML4	polycomb	10	0.2127659574468085	74	0.16517857142857142	25	0.16339869281045752	0.04758738601823709	0.049367264636350994	0	0.0	4	0.008928571428571428	0	0.0	-0.008928571428571428	0.0
HDAC10	histone_erase	9	0.19148936170212766	120	0.26785714285714285	48	0.3137254901960784	-0.07636778115501519	-0.12223612849395077	1	0.02127659574468085	14	0.03125	5	0.032679738562091505	-0.00997340425531915	-0.011403142817410655
KDM7A	histone_erase	9	0.19148936170212766	192	0.42857142857142855	65	0.42483660130718953	-0.2370820668693009	-0.23334723960506187	1	0.02127659574468085	1	0.002232142857142857	5	0.032679738562091505	0.019044452887537994	-0.011403142817410655
PRDM1	histone_write	9	0.19148936170212766	46	0.10267857142857142	13	0.08496732026143791	0.08881079027355623	0.10652204144068975	1	0.02127659574468085	12	0.026785714285714284	4	0.026143790849673203	-0.005509118541033434	-0.004867195104992353
ZNF516	histone_erase	9	0.19148936170212766	59	0.13169642857142858	20	0.13071895424836602	0.05979293313069908	0.06077040745376164	7	0.14893617021276595	49	0.109375	16	0.10457516339869281	0.03956117021276595	0.04436100681407314
EHMT1	histone_write	8	0.1702127659574468	44	0.09821428571428571	16	0.10457516339869281	0.07199848024316109	0.06563760255875399	8	0.1702127659574468	44	0.09821428571428571	16	0.10457516339869281	0.07199848024316109	0.06563760255875399
EP400	chromatin_remodeling	8	0.1702127659574468	29	0.06473214285714286	11	0.0718954248366013	0.10548062310030394	0.0983173411208455	4	0.0851063829787234	23	0.05133928571428571	9	0.058823529411764705	0.03376709726443769	0.026282853566958697
METTL11B	histone_write	8	0.1702127659574468	123	0.27455357142857145	50	0.32679738562091504	-0.10434080547112465	-0.15658461966346823	1	0.02127659574468085	5	0.011160714285714286	1	0.006535947712418301	0.010115881458966565	0.014740648032262549
PADI3	histone_other	8	0.1702127659574468	110	0.24553571428571427	30	0.19607843137254902	-0.07532294832826747	-0.025865665415102213	1	0.02127659574468085	15	0.033482142857142856	3	0.0196078431372549	-0.012205547112462006	0.0016687526074259489
DMAP1	chromatin_remodeling	7	0.14893617021276595	12	0.026785714285714284	5	0.032679738562091505	0.12215045592705166	0.11625643165067445	7	0.14893617021276595	12	0.026785714285714284	5	0.032679738562091505	0.12215045592705166	0.11625643165067445
PRDM2	histone_write	7	0.14893617021276595	35	0.078125	17	0.1111111111111111	0.07081117021276595	0.037825059101654845	4	0.0851063829787234	16	0.03571428571428571	10	0.06535947712418301	0.04939209726443769	0.019746905854540392
PRR14	histone_write	7	0.14893617021276595	49	0.109375	19	0.12418300653594772	0.03956117021276595	0.024753163676818235	2	0.0425531914893617	5	0.011160714285714286	2	0.013071895424836602	0.03139247720364741	0.029481296064525098
SETMAR	histone_write	7	0.14893617021276595	80	0.17857142857142858	27	0.17647058823529413	-0.029635258358662625	-0.02753441802252818	1	0.02127659574468085	19	0.04241071428571429	4	0.026143790849673203	-0.021134118541033437	-0.004867195104992353
ARID2	chromatin_remodeling	6	0.1276595744680851	57	0.12723214285714285	17	0.1111111111111111	0.00042743161094224713	0.01654846335697399	6	0.1276595744680851	57	0.12723214285714285	17	0.1111111111111111	0.00042743161094224713	0.01654846335697399
ATM	histone_write	6	0.1276595744680851	32	0.07142857142857142	26	0.16993464052287582	0.05623100303951367	-0.04227506605479073	2	0.0425531914893617	16	0.03571428571428571	18	0.11764705882352941	0.006838905775075989	-0.0750938673341677
CHAF1A	chromatin_remodeling	6	0.1276595744680851	32	0.07142857142857142	12	0.0784313725490196	0.05623100303951367	0.04922820191906549	0	0.0	5	0.011160714285714286	0	0.0	-0.011160714285714286	0.0
EEF1AKMT4	other	6	0.1276595744680851	55	0.12276785714285714	20	0.13071895424836602	0.0048917173252279594	-0.003059379780280924	0	0.0	3	0.006696428571428571	1	0.006535947712418301	-0.006696428571428571	-0.006535947712418301
ELP5	histone_write	6	0.1276595744680851	25	0.05580357142857143	13	0.08496732026143791	0.07185600303951367	0.042692254206647184	0	0.0	1	0.002232142857142857	0	0.0	-0.002232142857142857	0.0
EP300	histone_write	6	0.1276595744680851	65	0.14508928571428573	26	0.16993464052287582	-0.01742971124620063	-0.04227506605479073	1	0.02127659574468085	27	0.060267857142857144	9	0.058823529411764705	-0.0389912613981763	-0.03754693366708385
MLLT10	histone_write	6	0.1276595744680851	47	0.10491071428571429	15	0.09803921568627451	0.02274886018237081	0.029620358781810588	6	0.1276595744680851	47	0.10491071428571429	15	0.09803921568627451	0.02274886018237081	0.029620358781810588
UBR7	dna_modification	6	0.1276595744680851	61	0.13616071428571427	18	0.11764705882352941	-0.008501139817629177	0.010012515644555686	0	0.0	2	0.004464285714285714	3	0.0196078431372549	-0.004464285714285714	-0.0196078431372549
ALKBH1	dna_modification	5	0.10638297872340426	51	0.11383928571428571	20	0.13071895424836602	-0.007456306990881456	-0.024335975524961764	1	0.02127659574468085	6	0.013392857142857142	1	0.006535947712418301	0.007883738601823708	0.014740648032262549
HLTF	chromatin_remodeling	5	0.10638297872340426	29	0.06473214285714286	10	0.06535947712418301	0.04165083586626139	0.041023501599221246	2	0.0425531914893617	13	0.029017857142857144	5	0.032679738562091505	0.013535334346504557	0.009873452927270196
KMT2A	histone_write	5	0.10638297872340426	31	0.06919642857142858	21	0.13725490196078433	0.03718655015197568	-0.03087192323738007	5	0.10638297872340426	31	0.06919642857142858	21	0.13725490196078433	0.03718655015197568	-0.03087192323738007
MST1	histone_other	5	0.10638297872340426	77	0.171875	30	0.19607843137254902	-0.06549202127659574	-0.08969545264914476	1	0.02127659574468085	29	0.06473214285714286	10	0.06535947712418301	-0.04345554711246201	-0.044082881379502156
NCOA6	histone_write	5	0.10638297872340426	56	0.125	12	0.0784313725490196	-0.018617021276595744	0.02795160617438465	5	0.10638297872340426	56	0.125	12	0.0784313725490196	-0.018617021276595744	0.02795160617438465
RBM24	rna_modification	5	0.10638297872340426	32	0.07142857142857142	13	0.08496732026143791	0.03495440729483283	0.021415658461966344	5	0.10638297872340426	32	0.07142857142857142	13	0.08496732026143791	0.03495440729483283	0.021415658461966344
SRCAP	chromatin_remodeling	5	0.10638297872340426	35	0.078125	15	0.09803921568627451	0.028257978723404256	0.008343763037129748	5	0.10638297872340426	35	0.078125	14	0.0915032679738562	0.028257978723404256	0.014879710749548053
STK4	histone_write	5	0.10638297872340426	57	0.12723214285714285	17	0.1111111111111111	-0.020849164133738593	-0.004728132387706849	3	0.06382978723404255	43	0.09598214285714286	10	0.06535947712418301	-0.032152355623100315	-0.001529689890140462
CHRAC1	histone_chaperone	4	0.0851063829787234	42	0.09375	19	0.12418300653594772	-0.008643617021276598	-0.03907662355722431	2	0.0425531914893617	1	0.002232142857142857	1	0.006535947712418301	0.040321048632218845	0.0360172437769434
CIT	histone_write	4	0.0851063829787234	22	0.049107142857142856	6	0.0392156862745098	0.035999240121580546	0.0458906967042136	3	0.06382978723404255	18	0.04017857142857143	6	0.0392156862745098	0.023651215805471117	0.024614100959532745
DAPK3	histone_write	4	0.0851063829787234	14	0.03125	4	0.026143790849673203	0.0538563829787234	0.058962592129050195	4	0.0851063829787234	14	0.03125	4	0.026143790849673203	0.0538563829787234	0.058962592129050195
FOXP1	tf	4	0.0851063829787234	24	0.05357142857142857	10	0.06535947712418301	0.031534954407294834	0.019746905854540392	4	0.0851063829787234	24	0.05357142857142857	10	0.06535947712418301	0.031534954407294834	0.019746905854540392
NSRP1	rna_modification	4	0.0851063829787234	24	0.05357142857142857	8	0.05228758169934641	0.031534954407294834	0.032818801279376995	4	0.0851063829787234	24	0.05357142857142857	8	0.05228758169934641	0.031534954407294834	0.032818801279376995
PHF2	histone_erase	4	0.0851063829787234	27	0.060267857142857144	6	0.0392156862745098	0.02483852583586626	0.0458906967042136	4	0.0851063829787234	25	0.05580357142857143	4	0.026143790849673203	0.02930281155015197	0.058962592129050195
PHF20	histone_write	4	0.0851063829787234	107	0.23883928571428573	28	0.1830065359477124	-0.15373290273556234	-0.097900152968989	0	0.0	23	0.05133928571428571	2	0.013071895424836602	-0.05133928571428571	-0.013071895424836602
PRDM9	histone_write	4	0.0851063829787234	19	0.04241071428571429	9	0.058823529411764705	0.042695668693009114	0.026282853566958697	4	0.0851063829787234	18	0.04017857142857143	9	0.058823529411764705	0.04492781155015197	0.026282853566958697
PRMT7	histone_write	4	0.0851063829787234	68	0.15178571428571427	28	0.1830065359477124	-0.06667933130699087	-0.097900152968989	0	0.0	8	0.017857142857142856	2	0.013071895424836602	-0.017857142857142856	-0.013071895424836602
RBBP7	histone_chaperone	4	0.0851063829787234	39	0.08705357142857142	10	0.06535947712418301	-0.0019471884498480224	0.019746905854540392	0	0.0	0	0.0	0	0.0	0.0	0.0
SETD5	histone_write	4	0.0851063829787234	27	0.060267857142857144	8	0.05228758169934641	0.02483852583586626	0.032818801279376995	4	0.0851063829787234	27	0.060267857142857144	8	0.05228758169934641	0.02483852583586626	0.032818801279376995
SMYD1	histone_write	4	0.0851063829787234	34	0.07589285714285714	12	0.0784313725490196	0.009213525835866265	0.0066750104297037954	1	0.02127659574468085	12	0.026785714285714284	4	0.026143790849673203	-0.005509118541033434	-0.004867195104992353
ARID1A	chromatin_remodeling	3	0.06382978723404255	17	0.03794642857142857	6	0.0392156862745098	0.02588335866261398	0.024614100959532745	3	0.06382978723404255	17	0.03794642857142857	6	0.0392156862745098	0.02588335866261398	0.024614100959532745
ASXL1	polycomb	3	0.06382978723404255	25	0.05580357142857143	6	0.0392156862745098	0.008026215805471117	0.024614100959532745	3	0.06382978723404255	25	0.05580357142857143	6	0.0392156862745098	0.008026215805471117	0.024614100959532745
ATAD2B	histone_read	3	0.06382978723404255	4	0.008928571428571428	1	0.006535947712418301	0.054901215805471124	0.05729383952162425	3	0.06382978723404255	4	0.008928571428571428	1	0.006535947712418301	0.054901215805471124	0.05729383952162425
BAZ2A	chromatin_remodeling	3	0.06382978723404255	27	0.060267857142857144	6	0.0392156862745098	0.0035619300911854043	0.024614100959532745	3	0.06382978723404255	27	0.060267857142857144	6	0.0392156862745098	0.0035619300911854043	0.024614100959532745
CDK3	histone_write	3	0.06382978723404255	22	0.049107142857142856	11	0.0718954248366013	0.014722644376899692	-0.008065637602558753	3	0.06382978723404255	22	0.049107142857142856	11	0.0718954248366013	0.014722644376899692	-0.008065637602558753
CHAF1B	chromatin_remodeling	3	0.06382978723404255	18	0.04017857142857143	5	0.032679738562091505	0.023651215805471117	0.031150048671951043	1	0.02127659574468085	2	0.004464285714285714	0	0.0	0.016812310030395135	0.02127659574468085
CHD3	chromatin_remodeling	3	0.06382978723404255	34	0.07589285714285714	14	0.0915032679738562	-0.012063069908814589	-0.027673480739813655	0	0.0	8	0.017857142857142856	3	0.0196078431372549	-0.017857142857142856	-0.0196078431372549
CHD6	chromatin_remodeling	3	0.06382978723404255	38	0.08482142857142858	13	0.08496732026143791	-0.020991641337386027	-0.021137533027395364	1	0.02127659574468085	25	0.05580357142857143	12	0.0784313725490196	-0.034526975683890584	-0.05715477680433875
CHD7	chromatin_remodeling	3	0.06382978723404255	38	0.08482142857142858	11	0.0718954248366013	-0.020991641337386027	-0.008065637602558753	3	0.06382978723404255	38	0.08482142857142858	11	0.0718954248366013	-0.020991641337386027	-0.008065637602558753
DEK	chromatin_remodeling	3	0.06382978723404255	17	0.03794642857142857	3	0.0196078431372549	0.02588335866261398	0.044221944096787646	1	0.02127659574468085	0	0.0	0	0.0	0.02127659574468085	0.02127659574468085
EXOSC8	rna_modification	3	0.06382978723404255	10	0.022321428571428572	8	0.05228758169934641	0.04150835866261397	0.011542205534696141	3	0.06382978723404255	10	0.022321428571428572	8	0.05228758169934641	0.04150835866261397	0.011542205534696141
FOXP3	tf	3	0.06382978723404255	15	0.033482142857142856	7	0.0457516339869281	0.030347644376899692	0.018078153247114447	3	0.06382978723404255	15	0.033482142857142856	7	0.0457516339869281	0.030347644376899692	0.018078153247114447
GSE1	histone_erase	3	0.06382978723404255	27	0.060267857142857144	9	0.058823529411764705	0.0035619300911854043	0.005006257822277843	3	0.06382978723404255	27	0.060267857142857144	9	0.058823529411764705	0.0035619300911854043	0.005006257822277843
HDAC4	histone_erase	3	0.06382978723404255	44	0.09821428571428571	18	0.11764705882352941	-0.034384498480243164	-0.05381727158948686	3	0.06382978723404255	44	0.09821428571428571	18	0.11764705882352941	-0.034384498480243164	-0.05381727158948686
KANSL1	histone_write	3	0.06382978723404255	28	0.0625	8	0.05228758169934641	0.0013297872340425482	0.011542205534696141	3	0.06382978723404255	24	0.05357142857142857	7	0.0457516339869281	0.01025835866261398	0.018078153247114447
KAT6B	histone_write	3	0.06382978723404255	26	0.05803571428571429	11	0.0718954248366013	0.0057940729483282605	-0.008065637602558753	3	0.06382978723404255	26	0.05803571428571429	11	0.0718954248366013	0.0057940729483282605	-0.008065637602558753
KDM3B	histone_erase	3	0.06382978723404255	22	0.049107142857142856	9	0.058823529411764705	0.014722644376899692	0.005006257822277843	2	0.0425531914893617	12	0.026785714285714284	4	0.026143790849673203	0.015767477203647417	0.016409400639688498
KDM4E	histone_erase	3	0.06382978723404255	38	0.08482142857142858	19	0.12418300653594772	-0.020991641337386027	-0.06035321930190517	0	0.0	8	0.017857142857142856	4	0.026143790849673203	-0.017857142857142856	-0.026143790849673203
KMT2E	histone_write	3	0.06382978723404255	39	0.08705357142857142	12	0.0784313725490196	-0.023223784194528876	-0.014601585314977059	0	0.0	16	0.03571428571428571	8	0.05228758169934641	-0.03571428571428571	-0.05228758169934641
MBD6	chromatin_remodeling	3	0.06382978723404255	31	0.06919642857142858	6	0.0392156862745098	-0.005366641337386027	0.024614100959532745	3	0.06382978723404255	31	0.06919642857142858	6	0.0392156862745098	-0.005366641337386027	0.024614100959532745
MDC1	histone_read	3	0.06382978723404255	24	0.05357142857142857	7	0.0457516339869281	0.01025835866261398	0.018078153247114447	3	0.06382978723404255	10	0.022321428571428572	1	0.006535947712418301	0.04150835866261397	0.05729383952162425
MPND	histone_erase	3	0.06382978723404255	14	0.03125	7	0.0457516339869281	0.03257978723404255	0.018078153247114447	3	0.06382978723404255	14	0.03125	7	0.0457516339869281	0.03257978723404255	0.018078153247114447
NASP	chromatin_remodeling	3	0.06382978723404255	8	0.017857142857142856	2	0.013071895424836602	0.04597264437689969	0.050757891809205945	3	0.06382978723404255	8	0.017857142857142856	2	0.013071895424836602	0.04597264437689969	0.050757891809205945
NCOR1	histone_erase	3	0.06382978723404255	10	0.022321428571428572	9	0.058823529411764705	0.04150835866261397	0.005006257822277843	3	0.06382978723404255	10	0.022321428571428572	9	0.058823529411764705	0.04150835866261397	0.005006257822277843
NFRKB	chromatin_remodeling	3	0.06382978723404255	26	0.05803571428571429	8	0.05228758169934641	0.0057940729483282605	0.011542205534696141	3	0.06382978723404255	26	0.05803571428571429	8	0.05228758169934641	0.0057940729483282605	0.011542205534696141
PHF13	histone_read	3	0.06382978723404255	2	0.004464285714285714	1	0.006535947712418301	0.059365501519756836	0.05729383952162425	3	0.06382978723404255	2	0.004464285714285714	1	0.006535947712418301	0.059365501519756836	0.05729383952162425
PRDM11	histone_write	3	0.06382978723404255	10	0.022321428571428572	11	0.0718954248366013	0.04150835866261397	-0.008065637602558753	3	0.06382978723404255	10	0.022321428571428572	11	0.0718954248366013	0.04150835866261397	-0.008065637602558753
PRDM5	histone_write	3	0.06382978723404255	6	0.013392857142857142	5	0.032679738562091505	0.050436930091185404	0.031150048671951043	3	0.06382978723404255	6	0.013392857142857142	5	0.032679738562091505	0.050436930091185404	0.031150048671951043
PRKAG2	histone_write	3	0.06382978723404255	22	0.049107142857142856	12	0.0784313725490196	0.014722644376899692	-0.014601585314977059	3	0.06382978723404255	22	0.049107142857142856	12	0.0784313725490196	0.014722644376899692	-0.014601585314977059
RBM15	rna_modification	3	0.06382978723404255	15	0.033482142857142856	6	0.0392156862745098	0.030347644376899692	0.024614100959532745	1	0.02127659574468085	13	0.029017857142857144	6	0.0392156862745098	-0.007741261398176293	-0.017939090529828953
RBM15B	rna_modification	3	0.06382978723404255	9	0.020089285714285716	3	0.0196078431372549	0.043740501519756836	0.044221944096787646	3	0.06382978723404255	9	0.020089285714285716	3	0.0196078431372549	0.043740501519756836	0.044221944096787646
TAF2	tf	3	0.06382978723404255	35	0.078125	13	0.08496732026143791	-0.014295212765957452	-0.021137533027395364	0	0.0	3	0.006696428571428571	1	0.006535947712418301	-0.006696428571428571	-0.006535947712418301
TLE2	histone_other	3	0.06382978723404255	10	0.022321428571428572	1	0.006535947712418301	0.04150835866261397	0.05729383952162425	3	0.06382978723404255	10	0.022321428571428572	1	0.006535947712418301	0.04150835866261397	0.05729383952162425
TRUB2	rna_modification	3	0.06382978723404255	48	0.10714285714285714	13	0.08496732026143791	-0.04331306990881459	-0.021137533027395364	3	0.06382978723404255	48	0.10714285714285714	13	0.08496732026143791	-0.04331306990881459	-0.021137533027395364
UBR5	chromatin_remodeling	3	0.06382978723404255	7	0.015625	0	0.0	0.04820478723404255	0.06382978723404255	3	0.06382978723404255	7	0.015625	0	0.0	0.04820478723404255	0.06382978723404255
USP49	histone_erase	3	0.06382978723404255	28	0.0625	9	0.058823529411764705	0.0013297872340425482	0.005006257822277843	3	0.06382978723404255	27	0.060267857142857144	9	0.058823529411764705	0.0035619300911854043	0.005006257822277843
ZMYND8	histone_erase	3	0.06382978723404255	34	0.07589285714285714	12	0.0784313725490196	-0.012063069908814589	-0.014601585314977059	3	0.06382978723404255	34	0.07589285714285714	12	0.0784313725490196	-0.012063069908814589	-0.014601585314977059
ZZZ3	histone_read	3	0.06382978723404255	33	0.07366071428571429	10	0.06535947712418301	-0.00983092705167174	-0.001529689890140462	0	0.0	12	0.026785714285714284	4	0.026143790849673203	-0.026785714285714284	-0.026143790849673203
ADNP	chromatin_remodeling	2	0.0425531914893617	13	0.029017857142857144	3	0.0196078431372549	0.013535334346504557	0.0229453483521068	2	0.0425531914893617	13	0.029017857142857144	3	0.0196078431372549	0.013535334346504557	0.0229453483521068
APBB1	histone_other	2	0.0425531914893617	4	0.008928571428571428	3	0.0196078431372549	0.03362462006079027	0.0229453483521068	2	0.0425531914893617	4	0.008928571428571428	3	0.0196078431372549	0.03362462006079027	0.0229453483521068
ARID4A	histone_write	2	0.0425531914893617	13	0.029017857142857144	5	0.032679738562091505	0.013535334346504557	0.009873452927270196	2	0.0425531914893617	13	0.029017857142857144	5	0.032679738562091505	0.013535334346504557	0.009873452927270196
ASF1B	histone_chaperone	2	0.0425531914893617	5	0.011160714285714286	1	0.006535947712418301	0.03139247720364741	0.0360172437769434	2	0.0425531914893617	5	0.011160714285714286	1	0.006535947712418301	0.03139247720364741	0.0360172437769434
ATAD2	chromatin_remodeling	2	0.0425531914893617	7	0.015625	1	0.006535947712418301	0.0269281914893617	0.0360172437769434	2	0.0425531914893617	7	0.015625	1	0.006535947712418301	0.0269281914893617	0.0360172437769434
ATN1	histone_erase	2	0.0425531914893617	5	0.011160714285714286	1	0.006535947712418301	0.03139247720364741	0.0360172437769434	2	0.0425531914893617	5	0.011160714285714286	1	0.006535947712418301	0.03139247720364741	0.0360172437769434
BAZ1B	histone_write	2	0.0425531914893617	3	0.006696428571428571	2	0.013071895424836602	0.03585676291793313	0.029481296064525098	2	0.0425531914893617	3	0.006696428571428571	2	0.013071895424836602	0.03585676291793313	0.029481296064525098
BRD1	histone_read	2	0.0425531914893617	25	0.05580357142857143	14	0.0915032679738562	-0.01325037993920973	-0.0489500764844945	2	0.0425531914893617	24	0.05357142857142857	14	0.0915032679738562	-0.011018237082066867	-0.0489500764844945
BRD9	histone_read	2	0.0425531914893617	20	0.044642857142857144	2	0.013071895424836602	-0.0020896656534954428	0.029481296064525098	2	0.0425531914893617	19	0.04241071428571429	2	0.013071895424836602	0.0001424772036474134	0.029481296064525098
BRMS1L	histone_erase	2	0.0425531914893617	5	0.011160714285714286	1	0.006535947712418301	0.03139247720364741	0.0360172437769434	2	0.0425531914893617	5	0.011160714285714286	1	0.006535947712418301	0.03139247720364741	0.0360172437769434
BRPF3	histone_write	2	0.0425531914893617	9	0.020089285714285716	4	0.026143790849673203	0.022463905775075985	0.016409400639688498	2	0.0425531914893617	5	0.011160714285714286	4	0.026143790849673203	0.03139247720364741	0.016409400639688498
CREBBP	histone_write	2	0.0425531914893617	23	0.05133928571428571	8	0.05228758169934641	-0.008786094224924011	-0.009734390209984706	2	0.0425531914893617	23	0.05133928571428571	8	0.05228758169934641	-0.008786094224924011	-0.009734390209984706
CTR9	histone_other	2	0.0425531914893617	5	0.011160714285714286	2	0.013071895424836602	0.03139247720364741	0.029481296064525098	2	0.0425531914893617	5	0.011160714285714286	2	0.013071895424836602	0.03139247720364741	0.029481296064525098
DND1	rna_modification	2	0.0425531914893617	2	0.004464285714285714	1	0.006535947712418301	0.03808890577507599	0.0360172437769434	2	0.0425531914893617	2	0.004464285714285714	1	0.006535947712418301	0.03808890577507599	0.0360172437769434
ELP6	histone_write	2	0.0425531914893617	1	0.002232142857142857	3	0.0196078431372549	0.040321048632218845	0.0229453483521068	2	0.0425531914893617	1	0.002232142857142857	3	0.0196078431372549	0.040321048632218845	0.0229453483521068
ERBB4	histone_other	2	0.0425531914893617	8	0.017857142857142856	4	0.026143790849673203	0.024696048632218845	0.016409400639688498	2	0.0425531914893617	8	0.017857142857142856	4	0.026143790849673203	0.024696048632218845	0.016409400639688498
EXOSC2	rna_modification	2	0.0425531914893617	5	0.011160714285714286	2	0.013071895424836602	0.03139247720364741	0.029481296064525098	2	0.0425531914893617	5	0.011160714285714286	2	0.013071895424836602	0.03139247720364741	0.029481296064525098
FBL	histone_write	2	0.0425531914893617	55	0.12276785714285714	17	0.1111111111111111	-0.08021466565349544	-0.0685579196217494	0	0.0	0	0.0	0	0.0	0.0	0.0
FOXP4	tf	2	0.0425531914893617	23	0.05133928571428571	9	0.058823529411764705	-0.008786094224924011	-0.016270337922403004	2	0.0425531914893617	23	0.05133928571428571	9	0.058823529411764705	-0.008786094224924011	-0.016270337922403004
HCFC2	histone_write	2	0.0425531914893617	4	0.008928571428571428	0	0.0	0.03362462006079027	0.0425531914893617	2	0.0425531914893617	4	0.008928571428571428	0	0.0	0.03362462006079027	0.0425531914893617
HIRIP3	histone_read	2	0.0425531914893617	15	0.033482142857142856	3	0.0196078431372549	0.009071048632218845	0.0229453483521068	2	0.0425531914893617	15	0.033482142857142856	3	0.0196078431372549	0.009071048632218845	0.0229453483521068
HMGN5	chromatin_remodeling	2	0.0425531914893617	1	0.002232142857142857	0	0.0	0.040321048632218845	0.0425531914893617	2	0.0425531914893617	1	0.002232142857142857	0	0.0	0.040321048632218845	0.0425531914893617
ING1	histone_read	2	0.0425531914893617	30	0.06696428571428571	7	0.0457516339869281	-0.02441109422492401	-0.0031984424975664005	1	0.02127659574468085	3	0.006696428571428571	0	0.0	0.014580167173252279	0.02127659574468085
JAK2	histone_write	2	0.0425531914893617	20	0.044642857142857144	8	0.05228758169934641	-0.0020896656534954428	-0.009734390209984706	2	0.0425531914893617	20	0.044642857142857144	8	0.05228758169934641	-0.0020896656534954428	-0.009734390209984706
JARID2	histone_write	2	0.0425531914893617	12	0.026785714285714284	5	0.032679738562091505	0.015767477203647417	0.009873452927270196	2	0.0425531914893617	12	0.026785714285714284	5	0.032679738562091505	0.015767477203647417	0.009873452927270196
KDM1B	histone_erase	2	0.0425531914893617	27	0.060267857142857144	10	0.06535947712418301	-0.017714665653495443	-0.02280628563482131	1	0.02127659574468085	10	0.022321428571428572	4	0.026143790849673203	-0.0010448328267477214	-0.004867195104992353
KDM2B	histone_erase	2	0.0425531914893617	13	0.029017857142857144	1	0.006535947712418301	0.013535334346504557	0.0360172437769434	2	0.0425531914893617	13	0.029017857142857144	1	0.006535947712418301	0.013535334346504557	0.0360172437769434
L3MBTL2	histone_read	2	0.0425531914893617	16	0.03571428571428571	9	0.058823529411764705	0.006838905775075989	-0.016270337922403004	2	0.0425531914893617	16	0.03571428571428571	9	0.058823529411764705	0.006838905775075989	-0.016270337922403004
MAP3K7	histone_write	2	0.0425531914893617	1	0.002232142857142857	0	0.0	0.040321048632218845	0.0425531914893617	2	0.0425531914893617	1	0.002232142857142857	0	0.0	0.040321048632218845	0.0425531914893617
MBD5	chromatin_remodeling	2	0.0425531914893617	16	0.03571428571428571	6	0.0392156862745098	0.006838905775075989	0.0033375052148518977	2	0.0425531914893617	16	0.03571428571428571	6	0.0392156862745098	0.006838905775075989	0.0033375052148518977
MECP2	histone_write	2	0.0425531914893617	13	0.029017857142857144	4	0.026143790849673203	0.013535334346504557	0.016409400639688498	2	0.0425531914893617	13	0.029017857142857144	4	0.026143790849673203	0.013535334346504557	0.016409400639688498
MPHOSPH8	histone_read	2	0.0425531914893617	18	0.04017857142857143	5	0.032679738562091505	0.0023746200607902695	0.009873452927270196	2	0.0425531914893617	18	0.04017857142857143	5	0.032679738562091505	0.0023746200607902695	0.009873452927270196
NSUN6	rna_modification	2	0.0425531914893617	3	0.006696428571428571	1	0.006535947712418301	0.03585676291793313	0.0360172437769434	2	0.0425531914893617	3	0.006696428571428571	1	0.006535947712418301	0.03585676291793313	0.0360172437769434
PARG	chromatin_remodeling	2	0.0425531914893617	23	0.05133928571428571	5	0.032679738562091505	-0.008786094224924011	0.009873452927270196	2	0.0425531914893617	23	0.05133928571428571	5	0.032679738562091505	-0.008786094224924011	0.009873452927270196
PPP4R2	histone_other	2	0.0425531914893617	9	0.020089285714285716	3	0.0196078431372549	0.022463905775075985	0.0229453483521068	2	0.0425531914893617	9	0.020089285714285716	3	0.0196078431372549	0.022463905775075985	0.0229453483521068
PRMT2	histone_write	2	0.0425531914893617	17	0.03794642857142857	9	0.058823529411764705	0.004606762917933133	-0.016270337922403004	2	0.0425531914893617	17	0.03794642857142857	9	0.058823529411764705	0.004606762917933133	-0.016270337922403004
